tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	fen	tag
117542	643.0	42.07	35209.0	54.0	4.0	https://lichess.org/analysis/6k1/4rp2/4p1pp/PprbP3/5QPq/PB1R4/7P/5RK1_b_-_-	Decoy / Deflection
122032	587.0	40.72	30976.0	53.0	2.0	https://lichess.org/analysis/4r1k1/p2q1ppp/2pp1P2/2p3Q1/5PP1/1P2r3/P1P4P/2R2RK1_b_-_-	
126286	483.0	43.02	28930.0	40.0	1.0	https://lichess.org/analysis/r2q1rk1/1p2bp1p/p1n2n2/2pp2p1/5Nb1/P2P1N2/BPP2PPP/R1BQR1K1_w_-_g6	
135161	719.0	42.86	45981.0	34.0	3.0	https://lichess.org/analysis/r3kb1r/1p2nppp/1B2p3/pB1p4/5P2/P7/1P4PP/2R2RK1_b_-_-	Fork / Double Attack
166955	892.0	44.06	46290.0	61.0	4.0	https://lichess.org/analysis/2R1q2r/4bpp1/1k2p2p/Nn1pP3/5P2/P2Q4/6PP/1R5K_b_-_-	Mate in 3+
741	1588.0	45.0	63756.0	143.0	4.0	https://lichess.org/analysis/r7/1bb2p1k/p1n3pp/1p1q4/1PpP4/P3BrP1/3QBPKP/R4R2_w_-_-_1_2	Mate in 3+
50379	434.0	40.3	22785.0	24.0	2.0	https://lichess.org/analysis/r1b1k2r/5p2/p1qp2pp/3Np3/N1p1Pb1P/1PQ5/P1P2PP1/R5K1_b_kq_-	Fork / Double Attack
104566	1197.0	45.65	67011.0	95.0	4.0	https://lichess.org/analysis/4k1r1/5p2/4pQ2/p1n4p/1q5P/2N2P2/2K3P1/5RR1_w_-_-	Mate in 3+
185435	838.0	43.35	44067.0	63.0	5.0	https://lichess.org/analysis/r1bq1rk1/pppp1pp1/4p1n1/4P1Np/2PP3P/3Q4/PPB2PP1/R3K2R_b_KQ_-	Mate in 3+
41621	1766.0	44.84	45781.0	37.0	2.0	https://lichess.org/analysis/6k1/1N4pp/5pn1/1rp5/p7/PbP3P1/4r1BP/1R3RK1_w_-_-	Hanging Piece
55940	420.0	41.1	19794.0	28.0	1.0	https://lichess.org/analysis/8/p7/1p2R3/2p2k2/2B4P/1P2P1K1/8/r4r2_b_-_-	Mate in 1
115830	420.0	40.44	27284.0	20.0	1.0	https://lichess.org/analysis/2kr1bnr/Qppn1ppp/3p1q2/4p3/1P2P3/3B3P/P1PP1PP1/RNB1K2R_b_KQ_-	Mate in 1
122643	720.0	43.09	45978.0	34.0	2.0	https://lichess.org/analysis/r2qk2r/pp3pp1/2pbpn1p/2npN3/3P1P2/2N2PP1/PPP1Q2P/R1B1K2R_b_KQkq_d3	Fork / Double Attack
122708	613.0	40.72	30904.0	28.0	2.0	https://lichess.org/analysis/r4rk1/1bq1nNpB/p3P3/1ppn4/P2P4/2P5/1P4PP/R2Q1RK1_b_-_-	Mate in 2
56093	439.0	44.11	19540.0	40.0	1.0	https://lichess.org/analysis/8/5Bk1/4P2p/4r1p1/p2N4/1P6/5K1P/8_b_-_-	Defense
115950	400.0	40.46	26348.0	37.0	2.0	https://lichess.org/analysis/1B1r3r/1p1k1pp1/pP2p3/R6p/2N3n1/3P1qPP/4nP1K/3Q1R2_w_-_-	Mate in 2
166254	421.0	40.86	23895.0	35.0	1.0	https://lichess.org/analysis/8/8/3p2pk/Q3n3/1pP5/1P5P/P4qPK/8_w_-_-	Mate in 2
171390	437.0	41.45	25426.0	34.0	2.0	https://lichess.org/analysis/5rk1/p1p2pp1/7p/2P4r/3NpP1q/2P1B2b/PP4P1/2Q1RRK1_w_-_-	Mate in 2
174167	676.0	43.24	40298.0	54.0	3.0	https://lichess.org/analysis/5k2/2n2p1p/p1b2P1N/8/8/6R1/PPr3rP/3R3K_w_-_-	Defense
28561	1897.0	44.76	39785.0	75.0	1.0	https://lichess.org/analysis/2kN3r/ppp2P1p/1q4p1/4n3/2p2PP1/8/PPPQ2KP/R7_b_-_-	Attacking Castled King
40943	621.0	42.66	29269.0	36.0	1.0	https://lichess.org/analysis/4rk1r/pp1b1pb1/3p1n2/q1pP4/4P3/1PP2NQP/P1KN3P/R4BR1_b_-_-	Hanging Piece
52536	805.0	42.67	41981.0	39.0	2.0	https://lichess.org/analysis/r4rk1/1pp2pp1/p1p2q1p/2b1p3/4P3/3P3P/PPPN1P1P/R2Q1RK1_w_-_-	Fork / Double Attack
54326	405.0	40.76	20382.0	23.0	1.0	https://lichess.org/analysis/r1b1k1nr/pppp1ppp/8/8/2P1P2q/6P1/PPP2K1P/RNBQ3R_b_kq_-	Pin
75740	856.0	44.2	49955.0	44.0	3.0	https://lichess.org/analysis/3r2k1/p1p2ppp/1p6/1P3P2/4r3/NNP2Rnb/P6P/4R2K_w_-_-	Mate in 3+
79079	418.0	41.46	31481.0	35.0	2.0	https://lichess.org/analysis/8/8/4Q2p/3p4/7P/4pq2/6k1/4K3_w_-_-	Mate in 2
80110	654.0	40.75	31662.0	36.0	3.0	https://lichess.org/analysis/5r2/pp1kp3/2p5/3p1b2/8/2N3Q1/PPPq1P1P/1K2R3_w_-_-	Mate in 3+
133160	429.0	40.96	27512.0	20.0	1.0	https://lichess.org/analysis/7k/p4QpB/1p6/8/2rq2n1/P4bP1/1PR2P1P/4R1K1_b_-_-	Mate in 1
166647	1769.0	45.03	40157.0	45.0	4.0	https://lichess.org/analysis/4r2k/1p1R2pp/p4p2/2q5/P4PQ1/1PB5/2P2bPP/7K_b_-_-	Attacking Castled King
174740	562.0	40.83	31302.0	31.0	1.0	https://lichess.org/analysis/2k2r2/ppp3pp/3rNn2/4p3/2P4P/2qP1Q2/5P2/1K1R3R_w_-_-	Mate in 2
97087	675.0	44.26	34512.0	80.0	2.0	https://lichess.org/analysis/1r1k1r2/1Bp2p1p/p5p1/2q1N3/8/6KP/PPP5/4R2R_w_-_-	Defense
152765	1702.0	44.96	50526.0	89.0	4.0	https://lichess.org/analysis/r3kr2/pp1b1ppp/5n2/2Pp3q/3Q4/P2BPP2/1P4PP/RN2K2R_b_KQq_-	Vulnerable King
192699	632.0	42.05	31521.0	52.0	2.0	https://lichess.org/analysis/6k1/1R5p/6p1/2N5/p3N1K1/r6P/1n4P1/8_b_-_-	Mating Net
195841	796.0	44.03	43445.0	70.0	3.0	https://lichess.org/analysis/8/p2k1p2/5n1p/P2p2p1/3P4/1r2bN1P/2r3P1/R1BR1K2_w_-_-	Discovered Attack
369029	996.0	44.49	55944.0	44.0	2.0	https://lichess.org/analysis/r3nrk1/pp4b1/3N4/1P1Pp2p/1Q2Pp1q/B1N2P2/P3BpK1/R7_w_-_-	Mate in 3+
146515	1600.0	44.96	50883.0	71.0	3.0	https://lichess.org/analysis/4r1k1/pbp5/1p5b/4pP1p/1PP3qP/1N1B1NP1/P5Q1/4R1K1_w_-_-	Exchange Sacrifice
49975	604.0	40.72	27513.0	32.0	1.0	https://lichess.org/analysis/r4rk1/p2n1ppp/1p1b2q1/2pPp3/3pN3/3P1Q2/PPP2PPP/R1B1K2R_b_KQ_-	Hanging Piece
92341	766.0	42.48	35794.0	62.0	4.0	https://lichess.org/analysis/2r2r1k/6b1/1qp5/4ppQn/4N2P/1PNP4/BP1K4/6R1_b_-_-	Mate in 3+
104487	409.0	41.46	34837.0	21.0	2.0	https://lichess.org/analysis/r3kbnr/ppN2ppp/5qn1/8/4pB2/8/PPP2PPP/R2QK2R_b_KQkq_-	Fork / Double Attack
139653	1703.0	45.12	43780.0	51.0	3.0	https://lichess.org/analysis/r4rk1/1p1b1p1p/p2p2p1/2pP4/P3P2q/2N2B1n/1P1Q1PPK/R3R3_w_-_-	Queen Sacrifice
178900	662.0	41.48	35457.0	32.0	2.0	https://lichess.org/analysis/k2R4/P7/7p/3p4/8/6P1/5PKP/1r1r4_b_-_-	Pawn Promotion
179483	404.0	42.23	32598.0	45.0	3.0	https://lichess.org/analysis/1r4k1/7p/8/2p3N1/2q5/3n4/PPR4P/RK1Q1Nr1_w_-_-	Mate in 3+
183423	1730.0	44.97	50065.0	51.0	2.0	https://lichess.org/analysis/r1N3r1/Pp1P3p/8/1pk5/8/8/5K2/4R3_b_-_-	Back Rank
71727	417.0	40.3	22665.0	20.0	1.0	https://lichess.org/analysis/rnb1kbnr/pppqp1p1/5p1p/2Np4/3P4/2NQ3P/PPP1PPP1/R1B1KB1R_b_KQkq_-	Mate in 1
76522	1787.0	45.07	39191.0	32.0	2.0	https://lichess.org/analysis/5rk1/r3b1pp/p1N5/3p4/4n3/7P/PP3PP1/R1B1R1K1_b_-_-	Decoy / Deflection
88251	892.0	42.87	41912.0	54.0	3.0	https://lichess.org/analysis/r2q1rk1/1p2bppp/p1n1bn2/3pp3/4P3/2NBBN1P/PPP2PP1/R2Q1RK1_w_-_-	Fork / Double Attack
103222	642.0	42.36	34118.0	68.0	2.0	https://lichess.org/analysis/2r1kbnr/Q2bppp1/2p5/8/3P2qp/N1B1P3/PP3PPP/3R1RK1_w_k_-	Mate in 3+
28152	1825.0	44.96	38943.0	77.0	3.0	https://lichess.org/analysis/3r4/p1kbr1p1/2pb3p/4p3/Q1PqN3/3P3P/PP3PP1/R3R1K1_b_-_c3	Trapped Piece
40108	1675.0	45.17	42200.0	63.0	2.0	https://lichess.org/analysis/8/5pk1/2P1p1p1/4P2p/3K1P1P/8/2B3P1/r7_b_-_-	Pawn Promotion
91176	811.0	42.34	47859.0	47.0	2.0	https://lichess.org/analysis/r1b1r1k1/2qnppbp/pp2P1p1/2pP4/2P3n1/2NB1N2/PP2Q1PP/R1B1R1K1_b_-_-	Fork / Double Attack
95988	426.0	40.16	17990.0	23.0	1.0	https://lichess.org/analysis/2kr1bnr/Bppb1ppp/8/1B6/8/2N5/PPP2PPP/3R1RK1_b_-_-	Mate in 1
115146	1500.0	45.07	56037.0	90.0	4.0	https://lichess.org/analysis/3r2k1/pn3p2/2q1p2p/1pp1PP2/8/PPQ5/1B4PP/4R1K1_b_-_-	Mate in 3+
147910	671.0	42.75	40452.0	51.0	2.0	https://lichess.org/analysis/r1b1kb1r/pp1n1ppp/2p1pn2/q2p2B1/2PP4/2N1PN2/PP1Q1PPP/R3KB1R_b_KQkq_-	Defense
51134	681.0	42.27	37703.0	26.0	2.0	https://lichess.org/analysis/rn5k/ppp1qBbp/3p2p1/8/3pn1P1/2N5/PPP3PP/R1BQK2R_w_KQ_-	Discovered Attack
56608	1884.0	44.92	41953.0	165.0	6.0	https://lichess.org/analysis/8/2K5/4kpq1/8/B3pP1R/3R4/1P3P2/8_b_-_-	Sacrifice
69428	617.0	41.51	33272.0	43.0	3.0	https://lichess.org/analysis/rn1qk2r/pbp1b1p1/1p1ppB1p/4Np2/2PP4/2N1P3/PP3PPP/R2QKB1R_b_KQkq_-	Mate in 3+
73725	622.0	40.31	28461.0	26.0	2.0	https://lichess.org/analysis/r1b1q1k1/2p2ppp/p1p1r3/3n4/P2P4/1BP5/2P2PPP/R1BQR1K1_w_-_-	Back Rank
89459	607.0	72.9	29996.0	46.0	2.0	https://lichess.org/analysis/8/p5p1/1p1R2p1/4PkPr/P4P2/Nq6/1P4P1/3R2K1_w_-_-	Mate in 2
90363	560.0	40.7	28252.0	27.0	2.0	https://lichess.org/analysis/r4rk1/1p1b2bp/p2pp1p1/2p2p2/2P1PP1q/P1NP3P/1P1Q2P1/1RR2BK1_w_-_f6	Pin
143820	665.0	42.08	31778.0	54.0	1.0	https://lichess.org/analysis/r7/2p1nkb1/1pPp1n2/pP1Pp2q/P3PP2/R1N2bP1/3B2Q1/2R3K1_w_-_-	
177032	786.0	43.59	43074.0	39.0	3.0	https://lichess.org/analysis/7k/4bPp1/p4P1p/1p1K4/3B2P1/5R1P/8/4q3_b_-_-	Mate in 3+
28111	608.0	40.85	23868.0	35.0	1.0	https://lichess.org/analysis/r3k2r/ppp2ppp/2n1b3/6B1/qb1pN3/5N2/PPP2PPP/R2QR1K1_w_kq_-	
108756	1596.0	45.15	44754.0	55.0	4.0	https://lichess.org/analysis/r2qk2r/5pb1/2p1pn2/p5N1/Pp1P4/1B6/1P2QPPP/R3K2R_b_KQkq_-	Sacrifice
112509	1641.0	44.99	47299.0	44.0	2.0	https://lichess.org/analysis/2r2rk1/pp2np1p/4q1p1/3p1n1P/Q4BB1/2P5/PP3PR1/2KR4_w_-_-	Fork / Double Attack
116069	625.0	40.96	30431.0	35.0	2.0	https://lichess.org/analysis/5rk1/6pp/5nq1/1Q6/4p3/3PP2b/PPrN1RPP/R6K_b_-_-	Fork / Double Attack
143388	651.0	43.16	37773.0	66.0	2.0	https://lichess.org/analysis/r5k1/1p4pp/p7/2p5/3pQpP1/PP1P1P2/5q1r/1R1KR3_w_-_-	
306319	1404.0	45.44	61653.0	75.0	4.0	https://lichess.org/analysis/r6k/1bq2prp/p2b1Q2/3p1B2/4p3/6PP/PPP1NP2/R4RK1_w_-_-	Decoy / Deflection
27030	418.0	40.61	15205.0	61.0	2.0	https://lichess.org/analysis/1r3rk1/4n1p1/b2p3p/pp1Pp2P/2P1B3/P7/3N1PP1/1R2K2R_w_K_-	
30555	1647.0	44.97	49811.0	86.0	3.0	https://lichess.org/analysis/r1b2rk1/ppp2ppp/2n5/2b1p3/5B2/2P2NP1/PP1KQ2P/RN3B1q_w_-_-	Discovered Attack
31233	1779.0	45.04	43423.0	57.0	2.0	https://lichess.org/analysis/r6k/1bp2rp1/pb4Qp/1P6/5p1q/2P5/1P2RPPP/R4NK1_w_-_-	Attacking Castled King
64167	611.0	67.2	29464.0	26.0	1.0	https://lichess.org/analysis/rnbk4/pp1p3p/1q1N1Q2/8/8/8/PPP1KbPP/R4B1R_b_-_-	Mate in 1
68477	1889.0	44.87	41723.0	42.0	1.0	https://lichess.org/analysis/2r1k2r/5p2/1R3p2/2n1pN1p/4P2P/P7/1PP5/1K1R4_b_-_-	Back Rank
34523	1719.0	44.96	49560.0	110.0	3.0	https://lichess.org/analysis/rn2k3/p7/2qp2pp/2p5/Q7/7P/P2B1PP1/4R1K1_b_-_-	Mating Net
34594	2065.0	44.74	37363.0	101.0	1.0	https://lichess.org/analysis/r4r1k/pp2p2p/6p1/5p1b/2Bn4/PP3N1q/3N1P2/R2Q1RK1_w_-_-	Vulnerable King
41583	1669.0	44.92	53105.0	78.0	3.0	https://lichess.org/analysis/1r3rk1/pp2qbpp/7n/2bPPp2/2p2N2/P1P3PP/2QB2B1/4RR1K_b_-_-	Discovered Attack
43834	410.0	40.29	17435.0	43.0	2.0	https://lichess.org/analysis/r4k1r/p2q2pp/2p2p2/8/2bP1QP1/B1P2P2/P4K1P/R3R3_b_-_-	
44796	1654.0	44.99	41053.0	38.0	1.0	https://lichess.org/analysis/2r1r1k1/2p2pp1/p4q1B/1p6/1P4Q1/P5P1/4nP1P/2RR2K1_w_-_-	Hanging Piece
108338	621.0	75.08	32363.0	28.0	1.0	https://lichess.org/analysis/r1bq1k1r/2ppn1pp/p4N2/1p2p2Q/1b1nP2N/1B6/PPPP1PPP/R1B1K2R_b_KQ_-	Mate in 1
112439	421.0	40.85	26178.0	17.0	1.0	https://lichess.org/analysis/rnb2rk1/ppp3p1/4pqNp/1N1p4/3Pn3/P7/1PP2PPP/R2QKB1R_w_KQ_-	Mate in 1
120946	1543.0	45.16	51943.0	40.0	2.0	https://lichess.org/analysis/rnb1kb1r/pp1ppppp/5n2/7q/1P2P3/P1N1BN2/2P1BPPP/RQ2K2R_b_KQkq_-	Trapped Piece
772	407.0	40.15	8259.0	21.0	1.0	https://lichess.org/analysis/2q5/pR6/1p3pnk/1P4pQ/8/6PP/P2r2BK/8_b_-_-_1_1	Mate in 1
36372	1848.0	44.83	39484.0	76.0	1.0	https://lichess.org/analysis/rnb1r2k/pp1pb2p/2p5/1q4B1/4N1Q1/5N2/PPP2PPP/R5KR_b_-_-	Vulnerable King
43266	549.0	49.82	23276.0	19.0	1.0	https://lichess.org/analysis/2kr1b1r/ppp2p2/2n4p/1B1bN1q1/3P1R2/8/PPP2PPP/R2Q2K1_w_-_-	Mate in 1
105786	905.0	45.04	57038.0	56.0	2.0	https://lichess.org/analysis/rn1qk1r1/p2p4/b1p1p1N1/1p4pp/3P4/N1P3bP/PPB1K1P1/R2Q3R_w_q_-	Discovered Attack
109924	620.0	43.02	34541.0	52.0	2.0	https://lichess.org/analysis/N1Q1kb1r/pp4pp/3p4/4p1q1/2P1P3/3n2P1/PP2KnBP/R6R_b_-_-	Mate in 2
177451	1249.0	45.27	43253.0	50.0	2.0	https://lichess.org/analysis/5r2/7k/p4p1p/1pp2R1Q/4K1P1/8/PPP1qN2/R7_w_-_-	Mate in 3+
177834	402.0	42.2	30357.0	32.0	2.0	https://lichess.org/analysis/r6k/1p3prp/p7/2pPQ2p/3nP3/1P1q4/PB3P1P/1R3R1K_w_-_-	Mate in 2
432847	1524.0	45.24	57454.0	64.0	2.0	https://lichess.org/analysis/r4rk1/pp1P1ppp/5q2/2p1n1B1/8/8/PPP2PPP/R2QR1K1_b_-_-	Pin
29480	1963.0	44.98	40357.0	37.0	1.0	https://lichess.org/analysis/6k1/1p1K4/3BP3/7p/7P/5r2/p7/8_w_-_-	Pawn Promotion
53794	625.0	43.35	34132.0	59.0	3.0	https://lichess.org/analysis/rnb2rk1/ppp1qppn/4p2p/3P4/3P3P/2N1P3/PPQ2PP1/R3KBNR_b_KQ_-	
63324	400.0	40.6	27922.0	29.0	2.0	https://lichess.org/analysis/r3k1nr/3q4/pBnb1p2/P2Np1pp/1pp1P3/2P3PP/1P1Q1PB1/R4RK1_b_kq_-	Fork / Double Attack
103177	410.0	40.44	15357.0	23.0	1.0	https://lichess.org/analysis/r4rk1/pp4p1/3P1q2/3b4/3p3p/Q2P4/P2B3R/2R2BK1_w_-_-	Mate in 1
108377	816.0	43.49	43915.0	55.0	2.0	https://lichess.org/analysis/r3r1k1/1pq2p1p/p1nbb1p1/4p1Bn/8/1NP1Q3/PPBN1PPP/3R1RK1_w_-_-	Skewer
124767	635.0	41.68	33918.0	41.0	2.0	https://lichess.org/analysis/7Q/4pk2/3p1p2/2p5/6P1/5q1P/6R1/r6K_w_-_-	
140114	422.0	41.3	19103.0	20.0	1.0	https://lichess.org/analysis/1Q3b1r/3k1pp1/b2p1n1p/2p3q1/4P3/5P2/1P4PP/3RK1NR_w_K_-	Mate in 1
177641	1371.0	45.74	62464.0	55.0	3.0	https://lichess.org/analysis/r1b1r1k1/ppp2p1N/1n4BQ/8/1n1q4/8/PP3PPP/RN3RK1_b_-_-	Mating Net
29943	1779.0	44.97	48321.0	152.0	5.0	https://lichess.org/analysis/2n3k1/1Q3p2/6pp/3p4/P2N4/5N1P/4BnPK/7q_w_-_-	Mating Net
39512	400.0	40.74	29251.0	28.0	2.0	https://lichess.org/analysis/8/5p2/5pp1/1k1p3p/rpbP1P2/6P1/2PK3P/1R1N4_b_-_-	Fork / Double Attack
52412	1787.0	45.11	46665.0	56.0	3.0	https://lichess.org/analysis/6k1/1b3pp1/7p/8/P3q3/1Q4P1/5P1P/R5K1_w_-_-	Skewer
76212	991.0	44.12	52580.0	31.0	2.0	https://lichess.org/analysis/r1bqkb1r/pp2pppp/2np4/3P4/4n3/5N1P/PP3PP1/RNBQKB1R_b_KQkq_-	Fork / Double Attack
76235	581.0	40.15	28136.0	47.0	2.0	https://lichess.org/analysis/1n2kb1r/p3pp1p/1q1p2p1/1b6/2p1n3/1Q1P4/PPP2PPP/RNB1K1NR_w_KQk_-	Mate in 2
118596	683.0	41.34	31021.0	52.0	2.0	https://lichess.org/analysis/1r3rk1/3p3p/2b3pQ/1pn1p3/1P2P3/5qP1/1BP4P/R2R2K1_w_-_-	Mate in 2
123665	628.0	40.91	31231.0	18.0	1.0	https://lichess.org/analysis/4r3/pp4kp/8/5KP1/4r2P/8/P1P5/5R1R_w_-_-	Mate in 1
193580	421.0	41.2	25512.0	34.0	1.0	https://lichess.org/analysis/r1b2k1r/pp2b1p1/n1p1p1Bp/4N1n1/1PPP1q2/P4N1P/2Q2PP1/1R2K2R_w_K_-	
32210	1813.0	45.24	43113.0	42.0	3.0	https://lichess.org/analysis/6r1/p4p2/7k/2NQ1B2/1Pn4p/2P5/4RP1K/6q1_w_-_-	Mate in 3+
38019	1704.0	45.06	41067.0	52.0	3.0	https://lichess.org/analysis/5b2/3k2p1/p3p1P1/1p1nP3/1P2N3/2BK4/5P2/8_w_-_-	Fork / Double Attack
58228	571.0	41.21	30680.0	27.0	1.0	https://lichess.org/analysis/rnbqkbnr/p5pp/3p1p2/2pQp3/2P1P3/2N1BN2/PP3PPP/R3KB1R_b_KQkq_-	Hanging Piece
63948	420.0	41.46	27401.0	35.0	2.0	https://lichess.org/analysis/3r2k1/1pq3bp/3p2p1/1pp5/5N2/3Q4/P1P2KPP/1R6_w_-_-	
80016	429.0	40.93	24881.0	46.0	3.0	https://lichess.org/analysis/r2k1r2/ppp5/6bQ/3P2p1/4pq2/P1B1R3/1PP3PP/R5K1_w_-_-	Mate in 3+
133205	555.0	40.96	28659.0	36.0	1.0	https://lichess.org/analysis/r1b2br1/p3kp1p/n1p1p3/2N5/1P3P2/P2Pn3/1BQ1PN2/R3K3_w_Q_-	Mate in 1
140420	791.0	43.26	46386.0	45.0	2.0	https://lichess.org/analysis/r1b1k2r/2ppn1pp/p1nb1p2/1p1Np3/4P2B/PB1P1N2/1PP2PqP/R2QK2R_w_KQkq_-	Hanging Piece
178820	1892.0	44.93	42265.0	69.0	1.0	https://lichess.org/analysis/r3k2r/pppq1ppp/2n5/5b2/1bP1n3/P1N2Q2/1P2NPPP/R1B1KB1R_w_KQkq_-	Fork / Double Attack
179465	746.0	43.45	48062.0	45.0	3.0	https://lichess.org/analysis/rn1qkb1r/ppp2ppp/4p3/3p1b2/3Pn2N/3BP3/PPP2PPP/RNBQK2R_w_KQkq_-	Hanging Piece
187442	604.0	40.73	28041.0	48.0	2.0	https://lichess.org/analysis/r3r1k1/pb1q1pp1/1p2p2p/8/1PPb4/P2BB2P/5PP1/1R1QR1K1_b_-_-	Discovered Attack
30827	1766.0	45.03	43761.0	42.0	1.0	https://lichess.org/analysis/8/1Q6/2P5/1KP3p1/1p3qk1/8/8/8_b_-_-	Vulnerable King
39982	1788.0	44.99	41236.0	59.0	2.0	https://lichess.org/analysis/r1q2r2/1p3ppk/2p1Rp2/p3n2Q/2B2N2/8/PPP2PPP/2K5_b_-_-	Attacking Castled King
65136	586.0	41.15	26065.0	34.0	1.0	https://lichess.org/analysis/6r1/7k/2p1p3/q2pPr1p/p2P1p1N/Pp1Q3P/1P3P2/K1R5_b_-_-	
93600	624.0	42.14	32018.0	32.0	2.0	https://lichess.org/analysis/r1bqk2r/pppp1ppp/5n2/2b1N3/2BnP3/2N5/PPPP1PPP/R1BQ1RK1_b_kq_-	Fork / Double Attack
102941	628.0	41.64	28376.0	44.0	1.0	https://lichess.org/analysis/1r3r1k/p2R1p2/1p2p1p1/2b5/2P4Q/2q1PN2/P4PPP/5RK1_b_-_-	
119541	550.0	41.04	29646.0	28.0	2.0	https://lichess.org/analysis/8/8/8/p6P/1p6/1P2p1k1/r7/4K2R_w_-_-	Skewer
126753	424.0	40.6	25792.0	35.0	1.0	https://lichess.org/analysis/2r3r1/1b3kPp/p6Q/4pP2/1p1qp3/8/PPP5/1K4RR_b_-_-	Mate in 1
134149	1664.0	44.96	48354.0	42.0	2.0	https://lichess.org/analysis/r4rk1/2R2ppp/4bn2/p1np4/3N4/P3B1P1/1PP1PP1P/2K2B1R_b_-_-	Exchange Sacrifice
174672	806.0	43.52	38316.0	25.0	1.0	https://lichess.org/analysis/7Q/3bk1pp/2pNp3/2R1Pp2/3P1Pq1/P5r1/4n2P/5R1K_w_-_-	Mate in 1
143059	691.0	42.53	42276.0	40.0	2.0	https://lichess.org/analysis/r2qkb1r/1p3pp1/p1p1b2p/2BN4/1nQ1P3/3B1N2/PP3PPP/R3K2R_b_KQkq_-	Hanging Piece
143110	1759.0	45.21	39887.0	39.0	3.0	https://lichess.org/analysis/1r6/2p1Rpkp/6p1/2p3P1/2P1RP2/8/1PK2r1P/8_w_-_-	Mate in 3+
180244	803.0	43.85	44604.0	67.0	2.0	https://lichess.org/analysis/r2q1rk1/ppp1ppbp/2n3p1/2n1Pb2/2B2P2/2N2N1P/PPP1Q1P1/R1B1K2R_b_KQ_-	Decoy / Deflection
180258	1751.0	45.02	42005.0	41.0	2.0	https://lichess.org/analysis/r1b1k1nr/pppp1ppp/2n5/8/1b1Nq3/2N5/PPPQ1PPP/R1B1KB1R_w_KQkq_-	Hanging Piece
182461	570.0	40.85	27658.0	39.0	2.0	https://lichess.org/analysis/r3k2r/pp3pp1/2b1p3/8/2BpN1n1/5Pbp/PPP5/R1B1R2K_w_kq_-	
194496	1603.0	45.09	47269.0	72.0	2.0	https://lichess.org/analysis/r1q2k2/pp2nr1p/4R1p1/3N4/4P1Q1/2P5/PP4PP/3R2K1_w_-_-	Decoy / Deflection
27826	664.0	43.3	30026.0	40.0	1.0	https://lichess.org/analysis/4k3/R7/p2P1pp1/2r1n3/4K1P1/2p1N3/r1P2B2/8_w_-_-	
115438	516.0	42.66	31752.0	30.0	2.0	https://lichess.org/analysis/r5k1/1b2q1b1/4p1Bp/3pn3/3r4/P3Q3/1P3PPP/4RRK1_w_-_-	Discovered Attack
119503	616.0	41.52	30567.0	26.0	1.0	https://lichess.org/analysis/r5k1/p1p2ppp/3p4/3P4/2Q2P2/4rbP1/PB2N2q/R4KR1_w_-_-	Mate in 1
122830	525.0	40.46	26818.0	32.0	1.0	https://lichess.org/analysis/3q1rk1/1b3pp1/1p2p2p/4Q3/2B1PP2/r1P5/3p2PP/3R1R1K_b_-_-	Hanging Piece
164757	632.0	41.34	27512.0	46.0	2.0	https://lichess.org/analysis/1r6/6pp/3b1q2/1Pp4P/Qk2p1P1/1P6/P4P2/1K5R_b_-_-	Mate in 2
181329	630.0	41.41	30958.0	40.0	2.0	https://lichess.org/analysis/B5k1/5p2/3p2p1/p1p4p/1PP2P1q/1P6/2P1n1K1/1R3R2_w_-_-	Mate in 2
195146	400.0	41.07	25134.0	29.0	2.0	https://lichess.org/analysis/k6r/p1p3pp/2pr1p2/2Q5/3p2n1/P5B1/Pq3PPP/R3N1K1_w_-_-	Mate in 2
33310	1739.0	45.05	39417.0	79.0	3.0	https://lichess.org/analysis/4Q3/1p6/p2p1kpp/P2q3r/3p1N1P/6P1/1P3P2/6K1_b_-_-	Mate in 3+
36240	609.0	41.98	28839.0	52.0	1.0	https://lichess.org/analysis/r2q2k1/pppb1p1p/n2p2p1/3P4/2PNPR2/2Q5/P5PP/5RK1_b_-_-	
44513	426.0	41.13	18967.0	82.0	1.0	https://lichess.org/analysis/r1bqk2r/ppp1ppbp/2n2np1/3p4/3P4/2N2NPB/PPP1PP1P/R1BQK2R_w_KQkq_d6	Hanging Piece
46369	623.0	41.43	27592.0	43.0	1.0	https://lichess.org/analysis/rn1q3r/4k1pp/b4p1n/p3pN2/1b2P3/3PBN2/PPP2PPP/R2Q1RK1_b_-_-	
121585	427.0	40.3	28012.0	15.0	1.0	https://lichess.org/analysis/r1b2kn1/pp1pq1pr/1bn4p/3QN3/2B1P3/5N2/PP3PPP/R1B2RK1_b_-_-	Mate in 1
139429	1487.0	45.1	47832.0	40.0	2.0	https://lichess.org/analysis/r6r/p2k2b1/2p2q1p/1pn2N2/4Pp2/PB1nP2P/1PQ3P1/3R1K1R_b_-_-	Discovered Attack
158319	569.0	41.32	30092.0	37.0	2.0	https://lichess.org/analysis/Q4rk1/pb2qppp/1p2pn2/8/3b1P2/2NB4/PPP3PP/R1B2R1K_w_-_-	Discovered Attack
159152	435.0	40.17	18035.0	32.0	1.0	https://lichess.org/analysis/5rQk/6pp/5p1N/2q1p3/8/8/P4PPP/R2R2K1_b_-_-	Smothered Mate
