tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	fen	count	Duplicate with	FULL	tags	Problem ID	Cluster
43464	1118.0	44.94	63478.0	19.0	1.0	https://lichess.org/analysis/r1bqkbnr/pppp1ppp/8/3Pp3/2PnP3/6P1/PP3P1P/RNBQKBNR_w_KQkq_-	5405		 8. Ne2 Nf3#	Basic Checkmates	43464.0	7.0
40948	1143.0	45.55	64653.0	45.0	2.0	https://lichess.org/analysis/r2qkb1r/pR3ppp/2n1b3/2p1p3/8/2P2QP1/P1PP1PBP/2B1K1NR_b_Kkq_-	5404		 9. ... Rc8 10. Qxc6+ Rxc6 11. Bxc6+	Queen Sacrifice	40948.0	7.0
33818	926.0	45.52	65460.0	18.0	1.0	https://lichess.org/analysis/4k3/4r3/3Q4/2nP1Pp1/8/8/6P1/6K1_b_-_-	5403		 42. ... Re1+ 43. Kh2	Defense	33818.0	15.0
28776	1092.0	46.14	65574.0	20.0	1.0	https://lichess.org/analysis/4r1kr/p5pp/2p5/2b5/5Pb1/8/PPPP3P/RNB1K2R_w_-_-	5400	28781	 17. Kf1 Bh3#	Basic Checkmates	28776.0	7.0
43763	866.0	44.42	55477.0	31.0	1.0	https://lichess.org/analysis/5r1r/pp6/3kbQBp/2qp4/8/4R2P/PPP2KP1/6NR_w_-_-	5396		 26. Bf7 Rxf7	Pin	43763.0	7.0
38612	999.0	45.91	64427.0	35.0	1.0	https://lichess.org/analysis/8/1p2k1p1/2p1n2p/P1P2B2/PK4P1/8/8/8_b_-_-	5389		 61. ... Nc7 62. Bc8	Hanging Piece	38612.0	7.0
29064	986.0	43.76	57201.0	45.0	2.0	https://lichess.org/analysis/8/4Q3/k1q5/5p2/r2p1Pp1/2p3P1/P1P5/K2R4_w_-_-	5387		 71. Qd8 Rxa2+ 72. Kxa2 Qa4+	Basic Checkmates	29064.0	15.0
27002	956.0	43.63	61797.0	25.0	1.0	https://lichess.org/analysis/r1bqkb1r/1p1pnp1p/p5p1/2pN2B1/4P3/5N2/PPP2PPP/R2QK2R_b_KQkq_-	5384		 10. ... h6 11. Nf6#	Smothered Mate	27002.0	7.0
37235	1095.0	47.44	64635.0	30.0	1.0	https://lichess.org/analysis/r4rk1/pb3p2/4p1pP/1p1nN3/5P2/b1P5/1PQB3P/qBKR2R1_b_-_-	5384	37236	 24. ... Rfc8 25. Rxg6+	Sacrifice	37235.0	7.0
42406	1082.0	45.19	64619.0	29.0	1.0	https://lichess.org/analysis/r2qk2r/pppbbppp/2n5/1B1Q4/8/5N2/PPP2PPP/R1BR2K1_b_kq_-	5384		 11. ... O-O 12. Qxd7	Hanging Piece	42406.0	7.0
35988	900.0	44.28	46310.0	33.0	1.0	https://lichess.org/analysis/r5k1/p4ppp/1q6/1p2r3/1b4b1/4PP2/PPBNQ1PP/R3K2R_w_KQ_-	5381		 19. Be4 Rxe4	Pin	35988.0	15.0
34445	1134.0	45.91	64067.0	43.0	1.0	https://lichess.org/analysis/5k2/8/7Q/3q1P2/1p1b4/2p1r2P/6P1/4BR1K_b_-_-	5379		 43. ... Bg7 44. Qxe3	Hanging Piece	34445.0	7.0
42734	1086.0	44.82	63102.0	44.0	1.0	https://lichess.org/analysis/r2q3k/1bbpnRpp/p2p4/1p2p2P/4P3/1PP1N1P1/1P2Q3/R1B3K1_b_-_-	5379		 22. ... Bxe4 23. Qg4	Fork / Double Attack	42734.0	7.0
31118	1158.0	46.33	65100.0	31.0	1.0	https://lichess.org/analysis/5rk1/1b3pp1/p4b1p/1p1q4/8/1P2QNP1/1PPN3P/R3R1K1_b_-_-	5377		 25. ... Bd4 26. Qxd4	Hanging Piece	31118.0	7.0
39496	878.0	45.05	63572.0	27.0	1.0	https://lichess.org/analysis/r1bqr1k1/pp1nbB1p/2p2ppB/8/3P4/5Q2/PPP1NPPP/R3K2R_b_KQ_-	5377	39497	 11. ... Kxf7 12. Qb3#	Mate in 1	39496.0	7.0
38515	1032.0	45.18	63736.0	59.0	2.0	https://lichess.org/analysis/2R5/8/r2Rr1p1/4P3/1p3BP1/2b2K2/2k5/8_b_-_-	5376		 57. ... b3 58. Rd2+ Kb1 59. Rxc3	Pin	38515.0	7.0
28781	1075.0	46.15	66010.0	24.0	1.0	https://lichess.org/analysis/4r1kr/p5pp/2p5/2b5/5Pb1/8/PPPP3P/RNB1K2R_w_-_-	5375	28776	 17. Kf1 Bh3#	Basic Checkmates	28781.0	7.0
27384	1175.0	46.12	64834.0	30.0	1.0	https://lichess.org/analysis/r1b2rk1/1pppqppp/p4n2/b3p1N1/N1BnP3/1QP5/PP3PPP/R1B1K2R_w_KQ_-	5373		 10. O-O Nxb3	Hanging Piece	27384.0	7.0
50609	863.0	42.78	51624.0	18.0	1.0	https://lichess.org/analysis/2r1k2r/ppn1np2/2ppb3/7p/1PPPN3/P4N2/2K1B1PP/3R3R_b_k_-	5373		 17. ... d5 18. Nd6+	Fork / Double Attack	50609.0	14.0
27718	869.0	43.16	56207.0	16.0	1.0	https://lichess.org/analysis/5rk1/2p3pp/1p3p2/4n3/5B2/r1P3P1/PRP2K1P/3R4_w_-_-	5371		 20. Ke3 Nc4+	Fork / Double Attack	27718.0	7.0
55150	1140.0	45.2	64809.0	51.0	1.0	https://lichess.org/analysis/5b2/2B1pkp1/5n2/2N5/3P4/2P2brP/P1P5/R5K1_w_-_-	5367		 34. Kf2 Rxh3	Defense	55150.0	7.0
962	890.0	43.63	59019.0	28.0	2.0	https://lichess.org/analysis/4q3/p2n2kp/1p1PQB2/5pp1/8/8/P4PPK/8_b_-_-_1_1	5364		 1. ... Nxf6 2. Qxe8 Nxe8 3. d7	Pawn Promotion	962.0	15.0
36467	1028.0	45.97	64856.0	43.0	1.0	https://lichess.org/analysis/R7/1r3ppk/4p1qp/3pP3/1P2rPP1/7P/1P1Q3K/2R5_b_-_-	5364		 47. ... Rexb4 48. Rcc8	Back Rank	36467.0	7.0
27327	1167.0	45.9	64826.0	40.0	1.0	https://lichess.org/analysis/r4rk1/1p3pbp/1qnp4/p1p2p2/8/2NPB1PP/PPP3B1/1R1Q2K1_w_-_-	5362		 17. Qh5 Bxc3	Pin	27327.0	7.0
39672	1116.0	46.37	64536.0	78.0	2.0	https://lichess.org/analysis/r5k1/q3b1p1/p3P1bp/2NQ1p2/1P2p2P/4B3/P5P1/3R2K1_b_-_h3	5362		 26. ... Rd8 27. Qxd8+ Bxd8 28. Rxd8+	Queen Sacrifice	39672.0	7.0
28573	1423.0	45.95	66881.0	37.0	1.0	https://lichess.org/analysis/r1b1k2N/ppp3pp/8/3Pp3/3n4/2NPn3/PPP1Bq1P/R1QK3R_w_q_-	5361		 16. Kd2 Nf3#	Pin	28573.0	7.0
42171	1069.0	45.88	64048.0	30.0	1.0	https://lichess.org/analysis/4r2k/p1r3b1/3p2pp/3Pq3/3N2PP/2P5/1P4Q1/2K2R1R_w_-_-	5360		 32. Qf3 Qxd4	Hanging Piece	42171.0	7.0
36839	724.0	43.86	55884.0	32.0	1.0	https://lichess.org/analysis/6k1/1p3ppp/2p5/8/pbPr1P2/3Q4/PPKB1qPP/3R4_w_-_-	5358		 25. Rf1 Qxd2+	Hanging Piece	36839.0	15.0
27954	1211.0	45.83	63708.0	44.0	1.0	https://lichess.org/analysis/1r3rk1/Rpnq1ppp/1Q1p4/2pP4/2P5/1P3N1P/1P3PP1/4R1K1_b_-_-	5356		 21. ... Na6 22. Qxa6	Hanging Piece	27954.0	7.0
90217	805.0	44.23	60940.0	30.0	1.0	https://lichess.org/analysis/2r1kb1r/p3pppp/npbp1q2/1N3n2/B2p1N2/4BQ2/PPP2PPP/2KRR3_w_k_-	5355		 17. Nxd6+ Qxd6	Hanging Piece	90217.0	14.0
42505	1016.0	44.19	57886.0	21.0	1.0	https://lichess.org/analysis/8/8/1k6/1P2ppp1/2K5/5P2/8/8_w_-_-	5353		 50. Kd5 g4	Pawn Promotion	42505.0	15.0
31310	828.0	43.4	61336.0	29.0	1.0	https://lichess.org/analysis/4Rrrk/6pp/7P/p7/3PQB2/3N1P2/1Pp2K1P/3q4_b_-_-	5350		 38. ... c1=Q 39. hxg7+	Mate in 3+	31310.0	15.0
27242	1144.0	46.72	61408.0	42.0	1.0	https://lichess.org/analysis/8/pp1kbpRp/3p1p2/8/5P2/4BK1P/q7/3R4_w_-_-	5349		 29. Rxh7 Qc2	Fork / Double Attack	27242.0	7.0
36625	1044.0	44.99	60511.0	38.0	1.0	https://lichess.org/analysis/8/p4p1k/5np1/2q2P1p/P2bp1PQ/8/4B2P/3N1K2_w_-_-	5345		 37. g5 Qxf5+	Hanging Piece	36625.0	7.0
30502	1289.0	45.27	64678.0	68.0	1.0	https://lichess.org/analysis/r3k3/p2p4/b3pB1b/2ppP1N1/3P4/8/PP1K1nPP/R3R3_b_q_-	5338		 25. ... Ne4+ 26. Rxe4	Defense	30502.0	7.0
34184	1180.0	45.48	63315.0	44.0	1.0	https://lichess.org/analysis/1r2nrk1/4qp2/R2p2p1/1BpP4/3bPBP1/3Q4/7P/5RK1_w_-_-	5336		 25. Kh1 Rxb5	Exchange Sacrifice	34184.0	15.0
50560	1203.0	46.17	65086.0	26.0	1.0	https://lichess.org/analysis/r3r1k1/ppp1qppp/1bn3b1/8/1P2nQP1/P2B1N1P/1BPN4/2KRR3_b_-_-	5333		 17. ... Qf6 18. Bxf6	Hanging Piece	50560.0	7.0
32194	1102.0	45.14	64215.0	32.0	1.0	https://lichess.org/analysis/r1bq1rk1/p1p2ppp/2p2n2/2bp2B1/4P3/2NB4/PPP2PPP/R2Q1RK1_b_-_-	5332		 9. ... Bb7 10. e5	Pin	32194.0	7.0
28667	898.0	43.93	60754.0	22.0	1.0	https://lichess.org/analysis/r1b1k2r/p4pp1/2p4p/8/2nP2n1/2N3q1/PPPKB1PN/R1BQ3R_w_kq_-	5330		 17. Bxc4 Qe3#	Mate in 1	28667.0	15.0
33690	1059.0	44.7	60315.0	54.0	2.0	https://lichess.org/analysis/4r2k/5p2/8/1p1q4/8/3p2R1/7K/3Q4_w_-_-	5330		 42. Qg4 Re2+ 43. Qxe2 dxe2	Mating Net	33690.0	7.0
43513	1102.0	45.76	64197.0	42.0	1.0	https://lichess.org/analysis/6k1/2q1b1pp/1p2Rp2/1P1r4/2pP3P/2Q3P1/1B3P2/6K1_b_-_-	5330		 29. ... Rxb5 30. Rxe7	Decoy / Deflection	43513.0	15.0
27804	1033.0	45.67	58190.0	43.0	1.0	https://lichess.org/analysis/r3k1r1/ppp2NPp/1bn1b3/5q2/2ppN3/8/PPP2PPP/R1BQR1K1_b_q_-	5329		 13. ... Qxf7 14. Ng5	Fork / Double Attack	27804.0	7.0
38410	929.0	44.4	61053.0	37.0	1.0	https://lichess.org/analysis/r2qkb1r/pp3pp1/2n1p3/3pn1Pp/3B3P/2N5/PPP2P2/R2QKB1R_w_KQkq_-	5329		 13. Bh3 Nxd4	Fork / Double Attack	38410.0	15.0
30578	932.0	45.65	64631.0	19.0	1.0	https://lichess.org/analysis/rnbk1R2/pppp2p1/4p1B1/4Pnq1/2PP4/8/PP3PP1/RN2K1N1_b_Q_-	5326		 13. ... Ke7 14. Re8#	Basic Checkmates	30578.0	7.0
42590	1230.0	45.74	64635.0	44.0	1.0	https://lichess.org/analysis/r4rk1/1p1b1pn1/pq1p2pQ/3Pp3/4P2P/P1p1RPN1/1P6/3NK1R1_w_-_-	5326		 27. Nh5 Nxh5	Hanging Piece	42590.0	7.0
29073	1172.0	45.57	62270.0	31.0	1.0	https://lichess.org/analysis/5r2/pbp3pk/8/2P4p/2Q5/1P4q1/P4RP1/7K_w_-_-	5325		 35. Qd3+ Qxd3	Hanging Piece	29073.0	14.0
53237	1297.0	45.56	63357.0	50.0	1.0	https://lichess.org/analysis/6k1/5ppp/2b1p3/1p2P1b1/p7/PBN4P/1PPr1PP1/4R1K1_w_-_-	5325		 22. Nb1 axb3	Hanging Piece	53237.0	7.0
27241	1247.0	45.42	65783.0	51.0	1.0	https://lichess.org/analysis/6R1/pp1kbp1p/3p1p2/8/4qP2/4B2P/PPr1Q3/R3K3_w_Q_-	5323		 21. Rg7 Rxe2+	Hanging Piece	27241.0	7.0
30069	1118.0	45.74	64751.0	39.0	1.0	https://lichess.org/analysis/r3k2r/pp2nppp/2n1p3/7b/3P4/1QP2N1P/1R2BPP1/q1B2RK1_b_kq_-	5322		 14. ... O-O 15. Ra2	Trapped Piece	30069.0	7.0
49049	1029.0	44.93	63767.0	25.0	1.0	https://lichess.org/analysis/2kr1b1r/1ppb3p/p1nq2pn/4Np2/Q1BPpP2/1P2P3/P2N2PP/R1B2RK1_w_-_-	5320		 15. Ba3 Qxa3	Hanging Piece	49049.0	7.0
30813	1147.0	45.7	62996.0	28.0	1.0	https://lichess.org/analysis/2r1r3/pp3Q1p/2k5/3N1R2/1PP5/7P/P5PK/4q3_b_-_b3	5313		 38. ... Rf8 39. Rf6+	Mating Net	30813.0	7.0
42359	1177.0	46.17	65619.0	31.0	1.0	https://lichess.org/analysis/2r2rk1/5pp1/p4q1p/8/2b1P3/2NR3P/2Q2PP1/5RK1_w_-_-	5312		 25. Nd5 Bxd5	Discovered Attack	42359.0	7.0
36796	1002.0	45.61	62029.0	56.0	2.0	https://lichess.org/analysis/2kr1bnr/pppq3p/5pp1/8/1nb5/2N1BN2/PPP1QPPP/R3KB1R_w_KQ_-	5310		 12. Qd1 Qxd1+ 13. Nxd1 Nxc2#	Mate in 2	36796.0	7.0
58281	922.0	45.25	60361.0	22.0	1.0	https://lichess.org/analysis/8/4n2r/p1pk3R/1p1pNP2/4P3/P2P4/1PP5/2K5_b_-_-	5308		 34. ... Kxe5 35. Rxh7	Hanging Piece	58281.0	5.0
32010	1255.0	45.67	60998.0	67.0	1.0	https://lichess.org/analysis/3R1k2/p4p1p/2r2p2/5R1N/Pr1b1P2/1P6/6PP/5K2_b_-_-	5306		 29. ... Ke7 30. Rfd5	Overloading	32010.0	7.0
37169	1214.0	45.59	63599.0	47.0	1.0	https://lichess.org/analysis/8/pp2bQ2/1qb1Bp1k/8/1P6/2P5/P2r1PPP/5RK1_b_-_-	5305		 26. ... Qd8 27. Bf5	Mating Net	37169.0	7.0
34970	1123.0	45.36	63623.0	28.0	1.0	https://lichess.org/analysis/r1b1k2r/p4ppp/2n5/q7/P1pKP1n1/3P1N2/1PPQ2PP/RN3B1R_w_kq_-	5304		 18. Kxc4 Be6#	Mate in 1	34970.0	7.0
64658	1108.0	46.02	64263.0	42.0	1.0	https://lichess.org/analysis/rn1q1rk1/1b2bp1p/p3p1pQ/1p1nP3/2pP4/2P3N1/PPB3PP/RNB2RK1_b_-_-	5304		 14. ... Nd7 15. Nh5	Attacking Castled King	64658.0	7.0
34554	927.0	42.22	56141.0	20.0	1.0	https://lichess.org/analysis/1rb5/Rr3pkp/3p1qp1/1ppP4/2n1P3/1Q3PN1/4N1PP/R5K1_w_-_-	5303		 25. Rxb7 Qxa1+	Hanging Piece	34554.0	14.0
26934	1208.0	45.51	64341.0	55.0	1.0	https://lichess.org/analysis/r1r5/1q1R1pk1/b4pp1/p1p4p/Bp3Q1P/5PP1/PPP1N3/4K2R_b_K_-	5302		 22. ... Qb6 23. Rd6	Fork / Double Attack	26934.0	7.0
65451	1100.0	45.01	64585.0	23.0	1.0	https://lichess.org/analysis/rn3r1k/pp2npp1/1b1p4/1q1P4/1P4b1/P4N2/1BBQ1PPP/R4RK1_b_-_-	5302		 18. ... Qxd5 19. Qh6+	Mate in 2	65451.0	7.0
36219	1286.0	46.6	64480.0	47.0	1.0	https://lichess.org/analysis/r3k1r1/pp3p1p/2pp1Q1B/8/2P2Pqn/4P3/PP3RPP/R5K1_b_q_-	5300		 21. ... Rd8 22. Bg5	Fork / Double Attack	36219.0	7.0
29276	932.0	44.27	55418.0	42.0	1.0	https://lichess.org/analysis/5k1Q/4n1p1/2r1pp2/p2nq3/4N3/B6P/PP3PP1/4R1K1_b_-_-	5299		 33. ... Kf7 34. Nd6+	Discovered Attack	29276.0	15.0
30560	824.0	43.55	52041.0	35.0	2.0	https://lichess.org/analysis/rnb1qbkr/ppp1p1pp/1n1pP3/6N1/8/5Q2/PPPP1PPP/RNB1K2R_b_KQ_-	5298	586090	 8. ... h6 9. Qf7+ Qxf7 10. exf7#	Queen Sacrifice	30560.0	15.0
59707	1153.0	45.99	65893.0	19.0	1.0	https://lichess.org/analysis/8/8/1N6/2p2k1p/1nP3pP/1P1P2P1/r1n2P2/1K1R4_w_-_-	5296		 33. Rc1 Na3#	Basic Checkmates	59707.0	7.0
37383	978.0	44.04	61673.0	22.0	1.0	https://lichess.org/analysis/r1bqkbnr/pp1npppp/2p5/8/3PN3/8/PPP1QPPP/R1B1KBNR_b_KQkq_-	5294	37535	 5. ... Ngf6 6. Nd6#	Discovered Attack	37383.0	15.0
39070	1166.0	45.46	65163.0	37.0	1.0	https://lichess.org/analysis/6k1/p4p1p/1p6/8/Q1P2q2/6nP/P5P1/6K1_w_-_-	5293		 44. Qxa7 Ne2+	Mate in 3+	39070.0	7.0
30794	1095.0	46.01	62112.0	21.0	1.0	https://lichess.org/analysis/rn1k1r2/p3b1Qp/P2pP3/5b2/B5q1/2B5/1P3PPP/R4RK1_b_-_-	5292		 26. ... Qxg7 27. Ba5+	Mating Net	30794.0	7.0
30749	1032.0	45.03	62917.0	34.0	1.0	https://lichess.org/analysis/r4rk1/p3npbp/4p1p1/3p4/1q1n2P1/PPN1BP2/1Q2N1KP/1R3R2_b_-_-	5291		 21. ... Nxe2 22. axb4	Hanging Piece	30749.0	14.0
34962	1320.0	45.35	64857.0	58.0	2.0	https://lichess.org/analysis/2r4k/p2n1N2/3Pp2p/3pPp2/3P4/4P3/Prp3RP/2R4K_b_-_-	5291		 32. ... Kh7 33. Rcg1 Rg8 34. Rxg8	Mate in 3+	34962.0	7.0
36072	859.0	44.27	58276.0	32.0	1.0	https://lichess.org/analysis/r1b1k2r/ppppqppp/8/4n3/1bP2Bn1/P4N2/1P1NPPPP/R2QKB1R_w_KQkq_-	5291		 8. axb4 Nd3#	Pin	36072.0	15.0
34670	848.0	46.79	63545.0	29.0	2.0	https://lichess.org/analysis/rnb1k2r/p2pp1bp/6p1/1P1P1p2/1qQ2N2/8/PB1NB1PP/R3K2R_b_KQkq_-	5290		 14. ... Qxc4 15. Nxc4 Bxb2 16. Nxb2	Defense	34670.0	7.0
42924	1058.0	44.71	55372.0	30.0	1.0	https://lichess.org/analysis/r2qkbnr/1pp3p1/p1np1p2/4p2p/4P2B/1BNP1Q2/PPP2PPP/R4RK1_w_kq_-	5290		 12. Bg5 Nd4	Fork / Double Attack	42924.0	7.0
51308	1061.0	45.99	63890.0	29.0	1.0	https://lichess.org/analysis/r1bqk2r/pppp1ppp/2n5/3Qp3/2B1n3/2P2N2/PPP2PPP/R1B2RK1_b_kq_-	5289		 7. ... Qe7 8. Qxe4	Hanging Piece	51308.0	7.0
29961	741.0	45.04	63300.0	45.0	2.0	https://lichess.org/analysis/r3r1k1/1p3ppp/8/2P5/3Rq1n1/1NP1P3/P3Q1PP/K2R4_b_-_-	5287		 26. ... Qxe3 27. Qxg4 Qxc3+ 28. Kb1	Hanging Piece	29961.0	5.0
39282	1282.0	46.02	65267.0	44.0	1.0	https://lichess.org/analysis/2kr4/p1n3q1/1pN1p3/1Pn1Pp1p/2P5/8/QB4PP/6RK_b_-_-	5287		 36. ... Rd2 37. Qxa7	Vulnerable King	39282.0	6.0
43711	1146.0	45.66	62739.0	70.0	1.0	https://lichess.org/analysis/r4rk1/pp2nppp/4b3/4p3/3p4/P1q5/R1PNBPPP/3Q1RK1_w_-_-	5286		 18. Ne4 Qc6	Fork / Double Attack	43711.0	7.0
55355	1016.0	44.92	57622.0	47.0	1.0	https://lichess.org/analysis/8/ppk4p/5pp1/2b2p2/2B1rP2/2P5/Pr4PP/R2R3K_w_-_-	5286		 25. Rd5 Rxc4	Hanging Piece	55355.0	15.0
36761	1109.0	46.14	65489.0	39.0	2.0	https://lichess.org/analysis/2r2k2/5ppp/P3b3/8/8/6P1/3R3P/5BK1_b_-_f3	5285		 27. ... Rc1 28. a7 Ra1 29. Rd8+	Pawn Promotion	36761.0	7.0
64106	1088.0	45.9	62907.0	31.0	1.0	https://lichess.org/analysis/6k1/4b1p1/3r3p/N3pp2/P7/2Pn1PK1/RP4PP/8_w_-_-	5285		 37. Nc4 Rg6+	Mating Net	64106.0	7.0
26783	682.0	44.55	51267.0	27.0	1.0	https://lichess.org/analysis/rnb1kbnr/ppp2p1p/6p1/1B2pq2/8/1PN1PQ2/P2P1PPP/R1B1K1NR_b_KQkq_-	5284		 7. ... Bd7 8. Qxb7	Exchange Sacrifice	26783.0	5.0
33314	979.0	45.89	65035.0	27.0	1.0	https://lichess.org/analysis/1Q6/1p2qb1k/p3Nnpb/P2Prp1p/8/1BN4P/1P4P1/5R1K_b_-_-	5284		 40. ... Bxe6 41. Qxe5	Hanging Piece	33314.0	7.0
42735	1189.0	46.33	64833.0	31.0	1.0	https://lichess.org/analysis/3R1nk1/6pp/4q3/pN2p3/6P1/1PP4K/1P6/3R4_b_-_-	5284		 40. ... Qxb3 41. Rf1	Back Rank	42735.0	7.0
50902	1173.0	45.64	63815.0	28.0	1.0	https://lichess.org/analysis/r2k3r/pppnbpp1/5B1p/4p3/4P3/2N2P2/PPP2P1P/2KR1BR1_b_-_-	5284		 11. ... Bxf6 12. Bh3	Pin	50902.0	7.0
36455	651.0	42.09	50275.0	22.0	1.0	https://lichess.org/analysis/rnb2k1r/pp1pq1pp/2p2n2/2b2Q2/2B5/2P2N2/P4PPP/RNB1R1K1_b_-_-	5283		 12. ... d5 13. Qxc8+	Hanging Piece	36455.0	7.0
28270	1042.0	45.22	62226.0	40.0	1.0	https://lichess.org/analysis/r5k1/p1p2pp1/1bP4p/1P1bp3/N1p3Pq/7P/PBPr1P2/R3QRK1_w_-_-	5282		 19. Bxe5 Qxh3	Mating Net	28270.0	11.0
27269	936.0	44.95	60349.0	45.0	1.0	https://lichess.org/analysis/r1b2rk1/b1q2pp1/p1np4/1p2p1Np/1P2P3/2P1nQP1/P2B1PBP/R4RK1_w_-_-	5280		 19. Bxe3 Bg4	Trapped Piece	27269.0	14.0
26776	1167.0	46.07	58993.0	51.0	2.0	https://lichess.org/analysis/r1bn1rk1/p1pq1pn1/1p2pBp1/3pP1NP/3P4/P1PB3Q/2P2P1P/R4RK1_b_-_-	5279		 16. ... Nxh5 17. Qxh5 gxh5 18. Bh7#	Attacking Castled King	26776.0	7.0
33263	1105.0	44.74	61065.0	40.0	1.0	https://lichess.org/analysis/1rb3k1/Q4n1p/p2p2p1/3PPp2/P4P1q/1nP1NB2/Rp4P1/1R4K1_b_-_-	5277		 37. ... Nd2 38. Qxb8	Hanging Piece	33263.0	7.0
33916	829.0	45.12	57842.0	28.0	1.0	https://lichess.org/analysis/rnb2k1r/1p1p1pp1/p6p/2pP2b1/1q6/2N1Q3/PP2PPPP/2R1KBNR_w_K_-	5277		 13. Qe5 Bxc1	Hanging Piece	33916.0	6.0
58526	1150.0	46.0	64555.0	28.0	1.0	https://lichess.org/analysis/2kr3r/p1p2ppp/1pn1p1n1/4P2q/1b3P2/2NPQ2P/PP3KBP/R1B4R_w_-_-	5276		 14. Bxc6 Bc5	Pin	58526.0	7.0
59235	1122.0	45.68	63356.0	38.0	1.0	https://lichess.org/analysis/r4rk1/p3Bpbp/1p4p1/qN1pP1Pn/4nP1N/3B3b/8/R2Q1RK1_b_-_-	5276		 24. ... Bg4 25. Qxg4	Hanging Piece	59235.0	15.0
27351	1104.0	45.79	64696.0	32.0	2.0	https://lichess.org/analysis/5qk1/pp5p/1bp5/2n1Q3/4P3/2P5/PP3PPP/5RK1_b_-_-	5274		 24. ... Nd3 25. Qg3+ Kh8 26. Qxd3	Fork / Double Attack	27351.0	7.0
49597	1120.0	45.36	64488.0	44.0	1.0	https://lichess.org/analysis/r2q1rk1/pb3pp1/2p4p/3ppP1Q/N3P3/8/PPP2bP1/R1B2B1K_w_-_-	5274		 16. Bxh6 gxh6	Exchange Sacrifice	49597.0	7.0
50973	1069.0	44.67	63473.0	32.0	1.0	https://lichess.org/analysis/r3kbnr/p1p1pp2/2n5/2N1qbpp/2Pp4/5P2/PP1P2PP/R1BQKBNR_w_KQkq_-	5274		 13. Qe2 Qxc5	Hanging Piece	50973.0	15.0
37286	1017.0	44.2	62561.0	23.0	1.0	https://lichess.org/analysis/r1bqkb1r/pp1npppp/2p2n2/8/3PN3/5N2/PPP1QPPP/R1B1KB1R_b_KQkq_-	5273		 6. ... b5 7. Nd6#	Basic Checkmates	37286.0	7.0
41313	1121.0	46.45	64395.0	50.0	1.0	https://lichess.org/analysis/r1b1r2k/1p3Rp1/p1nRp2p/8/2B2B2/8/PPP3PP/4K3_b_-_-	5273		 19. ... e5 20. Bxh6	Sacrifice	41313.0	7.0
48655	1095.0	44.82	62993.0	32.0	1.0	https://lichess.org/analysis/r5n1/2kbb2p/pR6/6p1/2pB4/p7/P1P2PPP/3R2K1_b_-_-	5273		 24. ... Nh6 25. Rxh6	Hanging Piece	48655.0	15.0
56114	1163.0	45.05	65779.0	20.0	1.0	https://lichess.org/analysis/r2qkbr1/pp3Bpp/2np1n2/4N1B1/4P3/2N5/PPP1bPPP/R3K2R_b_KQq_-	5271		 11. ... Ke7 12. Nd5#	Vulnerable King	56114.0	7.0
26851	1253.0	45.93	58913.0	30.0	1.0	https://lichess.org/analysis/8/6N1/2p1k3/Q2q2pp/3P2P1/2P3K1/2b5/8_b_-_-	5270		 40. ... Kd6 41. Qd8#	Mate in 1	26851.0	7.0
28874	1149.0	46.41	65541.0	20.0	1.0	https://lichess.org/analysis/1r4k1/5p1p/6p1/p7/1pp1N3/P7/5PPP/1R4K1_b_-_-	5270		 28. ... c3 29. Nxc3	Pin	28874.0	7.0
39992	951.0	44.02	55505.0	33.0	1.0	https://lichess.org/analysis/r3Bnk1/1p3ppr/4R3/4QpPp/7P/pPB3P1/P4q2/1K2R3_b_-_-	5270		 32. ... Nxe6 33. Bxf7+	Sacrifice	39992.0	15.0
55733	999.0	43.82	61110.0	29.0	1.0	https://lichess.org/analysis/4r1k1/1p3ppp/p1n5/8/2BP2n1/QP3qPN/PBPP1P1P/5KR1_w_-_-	5270		 23. Qc5 Nxh2#	Mate in 1	55733.0	7.0
27249	996.0	44.34	63380.0	33.0	2.0	https://lichess.org/analysis/4rrk1/2p2p2/p2p2pR/1p6/3qbP2/8/PPQB2PP/RN3K2_w_-_-	5268		 25. Qc3 Bd3+ 26. Qxd3 Qxd3+	Vulnerable King	27249.0	7.0
30120	1014.0	44.41	61439.0	32.0	1.0	https://lichess.org/analysis/5rk1/5p1p/6p1/Q2p2q1/p2Pb3/4R3/PP3PPP/5BK1_b_-_-	5266		 23. ... Rc8 24. Rxe4	Pin	30120.0	7.0
39533	1286.0	45.62	63775.0	32.0	1.0	https://lichess.org/analysis/8/1p4b1/4p1p1/3k2P1/p2P1P1p/P1B1K3/1P6/8_w_-_-	5265		 40. f5 exf5	Pawn Promotion	39533.0	6.0
99530	961.0	45.23	64595.0	25.0	1.0	https://lichess.org/analysis/7r/2Q2ppp/p3bk2/4N3/5P1b/2P1q3/Pr1N2PP/3R1K1R_w_-_-	5264		 21. g3 Bh3#	Mating Net	99530.0	7.0
38068	1098.0	46.1	65529.0	23.0	1.0	https://lichess.org/analysis/5b1r/pp1k1pp1/1nn1p2p/1qNpP2P/1P1P1PP1/P3BN2/2Q2K2/1R6_b_-_-	5262		 22. ... Bxc5 23. bxc5	Discovered Attack	38068.0	7.0
